timestamp,price
1588189986,0.873133
1588189986,0.873133
1588189986,0.873133
1588189986,0.873133
1588189986,0.873133
1588189986,0.873133
timestamp,price
1588189986,0.873133
1588189986,0.873133
1588189986,0.873133
1588190046,0.873251
timestamp,price
timestamp,price
timestamp,price
timestamp,price
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588190946,0.872659,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191007,0.872429,0.0
1588191066,0.872531,0.0
1588191066,0.872531,0.0
1588191066,0.872531,0.0
1588191066,0.872531,0.0
1588191066,0.872531,0.0
1588191066,0.872531,0.0
timestamp,price
1588191126,0.872441,0.872441
1588191126,0.872441,0.0
1588191187,0.872413,-2.8000000000028002e-05
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191187,0.872413,0.0
1588191246,0.872421,8.000000000008e-06
1588191246,0.872421,0.0
1588191246,0.872421,0.0
1588191246,0.872421,0.0
1588191246,0.872421,0.0
1588191246,0.872421,0.0
timestamp,price
timestamp,price
timestamp,price
timestamp,price
1588191546,0.872299,0.872299
1588191546,0.872299,0.0
1588191546,0.872299,0.0
1588191546,0.872299,0.0
1588191546,0.872299,0.0
1588191546,0.872299,0.0
1588191546,0.872299,0.0
1588191546,0.872299,0.0
1588191607,0.872192,-0.00010700000000007925
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191607,0.872192,0.0
1588191666,0.872245,5.300000000008076e-05
1588191666,0.872245,0.0
1588191666,0.872245,0.0
1588191666,0.872245,0.0
1588191666,0.872245,0.0
1588191666,0.872245,0.0
1588191666,0.872245,0.0
1588191666,0.872245,0.0
1588191666,0.872245,0.0
1588191666,0.872245,0.0
timestamp,price
timestamp,price
timestamp,price
timestamp,price
timestamp,price
1588192507,0.872254,0.872254
1588192507,0.872254,0.0
1588192507,0.872254,0.0
1588192566,0.872214,-3.999999999992898e-05
1588192566,0.872214,0.0
1588192566,0.872214,0.0
timestamp,price
timestamp,price
1588192807,0.872297,0.872297
1588192807,0.872297,0.0
1588192807,0.872297,0.0
1588192807,0.872297,0.0
timestamp,price
1588192926,0.872426,0.872426
1588192926,0.872426,0.0
1588192926,0.872426,0.0
1588192926,0.872426,0.0
1588192986,0.872484,5.8000000000002494e-05
1588192986,0.872484,0.0
1588192986,0.872484,0.0
1588192986,0.872484,0.0
1588192986,0.872484,0.0
1588192986,0.872484,0.0
1588192986,0.872484,0.0
1588192986,0.872484,0.0
timestamp,price
1588193046,0.872477,0.872477
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193046,0.872477,0.0
1588193107,0.872336,-0.00014099999999994672
1588193107,0.872336,0.0
1588193107,0.872336,0.0
1588193107,0.872336,0.0
timestamp,price
1588193166,0.872301,0.0023009999999999975
1588193166,0.872301,0.0
1588193166,0.872301,0.0
1588193166,0.872301,0.0
1588193166,0.872301,0.0
1588193166,0.872301,0.0
1588193226,0.872344,4.300000000001525e-05
1588193226,0.872344,0.0
1588193226,0.872344,0.0
1588193226,0.872344,0.0
1588193226,0.872344,0.0
1588193226,0.872344,0.0
1588193226,0.872344,0.0
1588193226,0.872344,0.0
timestamp,price
1588193287,0.872329,0.0023290000000000255
timestamp,price
timestamp,price
1588193406,0.872316,0.0023159999999999847
1588193406,0.872316,0.0
1588193406,0.872316,0.0
1588193406,0.872316,0.0
1588193406,0.872316,0.0
1588193466,0.872283,-3.2999999999949736e-05
1588193466,0.872283,0.0
1588193466,0.872283,0.0
1588193466,0.872283,0.0
1588193466,0.872283,0.0
timestamp,price
1588193586,0.872259,0.002259000000000011
1588193586,0.872259,0.0
1588193586,0.872259,0.0
1588193586,0.872259,0.0
1588193646,0.872293,3.399999999997849e-05
1588193646,0.872293,0.0
1588193646,0.872293,0.0
timestamp,price
1588193646,0.872293,0.002293
1588193707,0.872285,-8e-06
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193707,0.872285,0.0
1588193765,0.872294,9e-06
1588193765,0.872294,0.0
1588193765,0.872294,0.0
timestamp,price
1588193887,0.872279,0.002279000000000031
1588193887,0.872279,0.0
1588193946,0.872092,-0.00018700000000004824
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588193946,0.872092,0.0
1588194006,0.872012,-7.999999999996898e-05
1588194006,0.872012,0.0
timestamp,price
1588194187,0.872138,0.0
1588194187,0.872138,0.0
1588194187,0.872138,0.0
1588194187,0.872138,0.0
1588194187,0.872138,0.0
1588194187,0.872138,0.0
1588194187,0.872138,0.0
1588194247,0.872272,0.0
1588194247,0.872272,0.0
1588194247,0.872272,0.0
1588194247,0.872272,0.0
1588194247,0.872272,0.0
1588194247,0.872272,0.0
1588194247,0.872272,0.0
timestamp,price
1588194247,0.872272,0.0
1588194247,0.872272,0.0
1588194247,0.872272,0.0
1588194308,0.871995,0.0
1588194308,0.871995,0.0
1588194308,0.871995,0.0
1588194308,0.871995,0.0
1588194308,0.871995,0.0
1588194308,0.871995,0.0
1588194308,0.871995,0.0
timestamp,price
1588194308,0.871995,0.001994999999999969
1588194308,0.871995,0.0
1588194308,0.871995,0.0
1588194366,0.872301,0.00030600000000002847
1588194366,0.872301,0.0
1588194366,0.872301,0.0
1588194366,0.872301,0.0
1588194366,0.872301,0.0
1588194366,0.872301,0.0
1588194366,0.872301,0.0
